"PVWatts: Hourly PV Performance Data"
"Requested Location:","7393 elyria road medina ohio"
"Location:","CLEVELAND, OH"
"Lat (deg N):","41.4"
"Long (deg W):","81.85"
"Elev (m):","245"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.07"
"Initial Cost","3.30"
"Cost of Electricity Generated by System ($/kWh):","0.22"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"3","28","8","50","158","-5","5.2","181.289","-2.831","699.369","662.445"
"3","28","9","16","153","-5","6.2","158.275","-3.335","616.29","581.325"
"3","28","10","194","233","-4.6","5.7","412.283","1.763","1570.761","1509.737"
"3","28","11","85","334","-4.3","5.1","421.374","3.107","1598.411","1536.516"
"3","28","12","553","297","-3.9","4.6","864.572","13.132","3139.3","3018.591"
"3","28","13","330","305","-3.3","5.1","638.758","9.063","2361.015","2272.541"
"3","28","14","496","235","-2.8","5.7","678.63","9.091","2503.787","2409.786"
"3","28","15","347","223","-2.2","6.2","477.447","5.628","1778.993","1711.252"
"3","28","16","454","135","-2.4","5.5","373.038","3.853","1363.143","1308.448"
"3","28","17","274","75","-2.6","4.8","154.784","-0.346","535.622","502.504"
"3","28","18","42","18","-2.8","4.1","20.234","-3.722","71.603","48.03"
"3","28","19","0","0","-3.3","3.8","0","-3.3","0","0"
"3","28","20","0","0","-3.9","3.4","0","-3.9","0","0"
"3","28","21","0","0","-4.4","3.1","0","-4.4","0","0"
"3","28","22","0","0","-5","3.3","0","-5","0","0"
"3","28","23","0","0","-5.5","3.4","0","-5.5","0","0"
"3","29","0","0","0","-6.1","3.6","0","-6.1","0","0"
"3","29","1","0","0","-6.1","3.6","0","-6.1","0","0"
"3","29","2","0","0","-6.1","3.6","0","-6.1","0","0"
"3","29","3","0","0","-6.1","3.6","0","-6.1","0","0"
"3","29","4","0","0","-5.9","3.8","0","-5.9","0","0"
"3","29","5","0","0","-5.8","3.9","0","-5.8","0","0"
"3","29","6","125","18","-5.6","4.1","24.006","-6.738","75.012","51.376"
"3","29","7","561","44","-3.2","4.3","192.691","-0.647","615.159","580.221"
"3","29","8","767","64","-0.7","4.4","443.667","7.479","1567.35","1506.433"
"3","29","9","855","82","1.7","4.6","672.197","14.825","2389.737","2300.165"
"3","29","10","672","178","2.8","5.1","762.744","17.252","2711.902","2609.534"
"3","29","11","287","298","3.9","5.7","590.014","14.377","2130.166","2050.261"
"3","29","12","1","306","5","6.2","302.449","9.721","1115.138","1067.522"
"3","29","13","2","394","5.9","6.9","395.63","11.477","1447.463","1390.242"
"3","29","14","9","243","6.9","7.5","244.966","9.956","902.172","860.217"
"3","29","15","2","261","7.8","8.2","258.411","10.739","948.444","905.291"
"3","29","16","1","189","7.1","6.8","185.384","9.245","684.84","648.262"
"3","29","17","3","85","6.3","5.5","82.485","6.746","307.452","279.258"
"3","29","18","0","20","5.6","4.1","18.968","4.542","71.523","47.952"
"3","29","19","0","0","4.3","5","0","4.3","0","0"
"3","29","20","0","0","3","5.8","0","3","0","0"
"3","29","21","0","0","1.7","6.7","0","1.7","0","0"
"3","29","22","0","0","1.3","6","0","1.3","0","0"
"3","29","23","0","0","1","5.3","0","1","0","0"
"3","30","0","0","0","0.6","4.6","0","0.6","0","0"
"3","30","1","0","0","0.8","4.1","0","0.8","0","0"
"3","30","2","0","0","0.9","3.6","0","0.9","0","0"
"3","30","3","0","0","1.1","3.1","0","1.1","0","0"
"3","30","4","0","0","1.1","3.1","0","1.1","0","0"
"3","30","5","0","0","1.1","3.1","0","1.1","0","0"
"3","30","6","0","25","1.1","3.1","23.492","-0.193","90.382","66.459"
"3","30","7","1","77","1.7","3.6","74.05","1.698","282.406","254.724"
"3","30","8","0","172","2.2","4.1","167.537","4.389","632.155","596.82"
"3","30","9","1","254","2.8","4.6","250.423","6.742","935.339","892.527"
"3","30","10","0","313","2.4","4.4","309.446","7.86","1150.248","1101.661"
"3","30","11","1","362","2.1","4.3","360.708","8.853","1334.999","1281.134"
"3","30","12","1","230","1.7","4.1","224.843","5.769","843.368","802.907"
"3","30","13","1","345","1.5","5.5","342.864","6.831","1280.168","1227.9"
"3","30","14","1","308","1.3","6.8","304.974","5.464","1145.428","1096.975"
"3","30","15","0","156","1.1","8.2","150.333","2.48","571.883","537.942"
"3","30","16","1","186","0.7","6.5","182.118","2.693","692.065","655.315"
"3","30","17","1","97","0.4","4.8","93.75","1.09","358.524","329.266"
"3","30","18","0","29","0","3.1","27.295","-0.994","105.367","81.162"
"3","30","19","0","0","-0.2","4.3","0","-0.2","0","0"
"3","30","20","0","0","-0.4","5.5","0","-0.4","0","0"
"3","30","21","0","0","-0.6","6.7","0","-0.6","0","0"
"3","30","22","0","0","-1","7.4","0","-1","0","0"
"3","30","23","0","0","-1.3","8.1","0","-1.3","0","0"
"3","31","0","0","0","-1.7","8.8","0","-1.7","0","0"
"3","31","1","0","0","-1.9","7.6","0","-1.9","0","0"
"3","31","2","0","0","-2","6.4","0","-2","0","0"
"3","31","3","0","0","-2.2","5.2","0","-2.2","0","0"
"3","31","4","0","0","-2.4","4.7","0","-2.4","0","0"
"3","31","5","0","0","-2.6","4.1","0","-2.6","0","0"
"3","31","6","107","20","-2.8","3.6","24.917","-3.989","80.489","56.751"
"3","31","7","300","89","-2.1","3.8","171.992","0.155","593.589","559.15"
"3","31","8","271","109","-1.3","3.9","251.803","3.079","925.84","883.274"
"3","31","9","75","171","-0.6","4.1","220.994","3.144","835.366","795.106"
"3","31","10","151","285","0.5","4.5","424.165","8.22","1572.553","1511.473"
"3","31","11","742","202","1.7","4.8","924.318","19.49","3260.125","3133.949"
"3","31","12","881","136","2.8","5.2","1007.8","22.139","3512.549","3374.549"
"3","31","13","843","183","3.5","5.9","1000.633","21.359","3499.136","3361.778"
"3","31","14","302","231","4.3","6.5","503.018","12.724","1827.233","1757.883"
"3","31","15","353","199","5","7.2","456.541","11.588","1656.992","1593.231"
"3","31","16","293","134","4.6","6.3","287.059","8.836","1032.876","987.492"
"3","31","17","41","72","4.3","5.5","81.213","4.86","297.059","269.078"
"3","31","18","2","27","4.4","4.5","25.591","3.522","96.589","72.549"
"3","31","19","0","0","4.6","4.5","0","4.6","0","0"
"3","31","20","0","0","5","4.4","0","5","0","0"
"3","31","21","0","0","5.4","4.4","0","5.4","0","0"
"3","31","22","0","0","6.1","4.3","0","6.1","0","0"
"3","31","23","0","0","6.8","4.2","0","6.8","0","0"
"4","1","0","0","0","7.8","4.2","0","7.8","0","0"
"4","1","1","0","0","8.4","4.2","0","8.4","0","0"
"4","1","2","0","0","8.9","4.2","0","8.9","0","0"
"4","1","3","0","0","9.5","3","0","9.5","0","0"
"4","1","4","0","0","10","3.8","0","10","0","0"
"4","1","5","0","0","11.1","5.1","0","11.1","0","0"
"4","1","6","0","22","12.2","5.7","20.806","11.333","76.169","52.511"
"4","1","7","1","95","12.8","4.1","91.66","13.296","332.444","303.732"
"4","1","8","1","185","14.4","4.1","180.925","17.03","645.594","609.944"
"4","1","9","0","260","16.1","4.6","255.537","20.283","898.537","856.674"
"4","1","10","93","256","18.9","4.6","344.878","25.083","1184.996","1135.439"
"4","1","11","19","272","17.8","4.1","283.989","23.253","984.896","940.788"
"4","1","12","1","319","18.3","4.6","315.415","23.925","1090.51","1043.568"
"4","1","13","236","369","20.6","5.7","610.745","30.954","2041.66","1964.919"
"4","1","14","14","231","18.9","3.6","236.726","24.155","817.443","777.631"
"4","1","15","9","237","20","4.1","238.041","24.247","821.459","781.547"
"4","1","16","46","105","20","4.1","125.662","21.811","434.384","403.505"
"4","1","17","5","73","20","4.1","71.093","20.385","248.868","221.866"
"4","1","18","2","25","19.4","6.2","23.753","18.78","83.791","59.992"
"4","1","19","0","0","19.4","4.6","0","19.4","0","0"
"4","1","20","0","0","18.9","4.1","0","18.9","0","0"
"4","1","21","0","0","17.2","3.1","0","17.2","0","0"
"4","1","22","0","0","18.3","4.1","0","18.3","0","0"
"4","1","23","0","0","16.7","4.1","0","16.7","0","0"
"4","2","0","0","0","16.7","3.6","0","16.7","0","0"
"4","2","1","0","0","16.1","4.6","0","16.1","0","0"
"4","2","2","0","0","16.1","4.1","0","16.1","0","0"
"4","2","3","0","0","16.7","4.1","0","16.7","0","0"
"4","2","4","0","0","15.6","4.1","0","15.6","0","0"
"4","2","5","0","0","15.6","4.6","0","15.6","0","0"
"4","2","6","6","19","17.2","4.6","18.476","16.232","65.304","41.848"
"4","2","7","25","71","18.9","7.2","75.531","19.091","261.951","234.685"
"4","2","8","405","155","20.6","6.7","366.74","25.701","1218.401","1167.901"
"4","2","9","470","191","22.2","5.7","533.979","31.26","1767.143","1699.794"
"4","2","10","590","167","25","9.3","688.469","33.911","2263.703","2178.896"
"4","2","11","703","193","26.1","9.3","880.965","37.742","2847.552","2739.531"
"4","2","12","742","170","26.7","9.3","917.958","38.993","2949.476","2837.105"
"4","2","13","602","259","26.7","8.8","855.094","38.597","2752.343","2648.306"
"4","2","14","756","180","27.2","9.3","844.961","38.497","2715.833","2613.302"
"4","2","15","586","184","26.7","9.3","610.557","34.817","1985.045","1910.294"
"4","2","16","252","140","26.1","7.7","272.971","29.957","894.213","852.461"
"4","2","17","226","100","25","7.2","164.76","26.962","518.024","485.302"
"4","2","18","44","32","21.7","3.6","32.984","21.366","108.768","84.499"
"4","2","19","0","0","19.4","3.6","0","19.4","0","0"
"4","2","20","0","0","20","4.1","0","20","0","0"
"4","2","21","0","0","20","4.6","0","20","0","0"
"4","2","22","0","0","20","6.7","0","20","0","0"
"4","2","23","0","0","19.4","6.7","0","19.4","0","0"
"4","3","0","0","0","18.9","4.6","0","18.9","0","0"
"4","3","1","0","0","16.7","3.6","0","16.7","0","0"
"4","3","2","0","0","17.2","4.1","0","17.2","0","0"
"4","3","3","0","0","16.7","4.1","0","16.7","0","0"
"4","3","4","0","0","16.7","4.6","0","16.7","0","0"
"4","3","5","0","0","16.7","4.1","0","16.7","0","0"
"4","3","6","8","27","17.2","4.6","25.906","16.402","91.553","67.608"
"4","3","7","29","73","18.3","5.2","78.618","18.58","272.727","245.242"
"4","3","8","135","169","21.1","6.2","238.937","24.244","811.945","772.271"
"4","3","9","11","228","22.8","8.2","229.99","25.484","788.996","749.891"
"4","3","10","8","227","23.3","9.8","227.481","25.649","780.073","741.188"
"4","3","11","8","293","23.9","9.3","295.003","27.253","1004.048","959.433"
"4","3","12","3","368","24.4","10.8","367.781","28.376","1245.086","1193.826"
"4","3","13","6","400","23.9","12.4","404.236","27.958","1371.225","1316.29"
"4","3","14","0","316","23.3","9.3","311.625","27","1061.915","1015.749"
"4","3","15","5","133","21.7","7.7","130.953","23.045","454.451","423.135"
"4","3","16","0","124","17.8","8.8","119.014","18.658","421.61","391.008"
"4","3","17","1","86","18.3","8.8","82.587","18.645","292.384","264.499"
"4","3","18","0","27","18.3","8.8","25.472","17.818","90.58","66.653"
"4","3","19","0","0","18.3","6.7","0","18.3","0","0"
"4","3","20","0","0","16.1","12.4","0","16.1","0","0"
"4","3","21","0","0","16.7","8.2","0","16.7","0","0"
"4","3","22","0","0","15.6","10.3","0","15.6","0","0"
"4","3","23","0","0","14.4","11.8","0","14.4","0","0"
"4","4","0","0","0","11.7","8.2","0","11.7","0","0"
"4","4","1","0","0","10.6","7.7","0","10.6","0","0"
"4","4","2","0","0","10","9.8","0","10","0","0"
"4","4","3","0","0","8.9","6.2","0","8.9","0","0"
"4","4","4","0","0","6.1","8.8","0","6.1","0","0"
"4","4","5","0","0","5","8.2","0","5","0","0"
"4","4","6","0","26","4.4","7.7","24.515","3.692","92.779","68.811"
"4","4","7","0","86","3.3","8.8","82.281","3.451","311.714","283.431"
"4","4","8","1","184","2.2","8.2","179.363","3.813","678.347","641.924"
"4","4","9","0","265","1.1","11.3","260.013","3.399","985.255","941.137"
"4","4","10","1","365","0.6","9.3","363.313","4.669","1369.209","1314.334"
"4","4","11","336","307","1.1","11.8","647.595","7.855","2406.499","2316.282"
"4","4","12","573","271","3.3","8.8","861.545","14.782","3105.571","2986.366"
"4","4","13","810","143","3.9","10.3","926.361","15.169","3332.244","3202.745"
"4","4","14","833","136","5.6","8.8","861.102","17.319","3061.509","2944.254"
"4","4","15","705","138","6.7","9.8","649.615","14.796","2317.963","2231.121"
"4","4","16","668","96","6.7","9.8","445.369","11.997","1560.29","1499.594"
"4","4","17","473","65","6.7","8.8","203.088","8.882","653.107","617.281"
"4","4","18","97","27","5.6","7.7","31.503","5.173","103.076","78.914"
"4","4","19","0","0","5","8.8","0","5","0","0"
"4","4","20","0","0","4.4","6.7","0","4.4","0","0"
"4","4","21","0","0","3.9","6.7","0","3.9","0","0"
"4","4","22","0","0","3.3","7.7","0","3.3","0","0"
"4","4","23","0","0","2.8","8.2","0","2.8","0","0"
"4","5","0","0","0","2.2","5.2","0","2.2","0","0"
"4","5","1","0","0","1.1","4.1","0","1.1","0","0"
"4","5","2","0","0","1.7","5.2","0","1.7","0","0"
"4","5","3","0","0","1.7","5.2","0","1.7","0","0"
"4","5","4","0","0","0.6","3.6","0","0.6","0","0"
"4","5","5","0","0","-1.1","2.6","0","-1.1","0","0"
"4","5","6","9","25","0","1.5","24.208","-1.611","92.268","68.31"
"4","5","7","159","108","1.1","3.1","151.597","3.023","541.302","508.056"
"4","5","8","221","188","2.8","2.1","302.257","9.594","1093.058","1046.046"
"4","5","9","540","202","3.9","2.6","597.577","18.17","2103.554","2024.607"
"4","5","10","511","292","5.6","2.1","753.465","25.78","2577.929","2480.989"
"4","5","11","114","368","7.2","3.1","495.151","19.349","1748.329","1681.6"
"4","5","12","467","362","7.2","2.6","855.527","28.236","2897.92","2787.76"
"4","5","13","607","284","6.7","3.1","888.345","28.273","3007.767","2892.868"
"4","5","14","564","258","7.8","2.6","763.508","27.666","2588.72","2491.349"
"4","5","15","563","203","8.9","3.1","615.643","23.864","2110.968","2031.755"
"4","5","16","373","176","8.3","3.6","371.602","16.652","1292.865","1240.229"
"4","5","17","213","110","7.8","4.1","171.298","10.745","584.878","550.639"
"4","5","18","13","34","5.6","2.1","32.64","4.981","120.804","96.307"
"4","5","19","0","0","4.4","3.1","0","4.4","0","0"
"4","5","20","0","0","4.4","2.1","0","4.4","0","0"
"4","5","21","0","0","3.9","3.1","0","3.9","0","0"
"4","5","22","0","0","2.8","2.6","0","2.8","0","0"
"4","5","23","0","0","2.8","3.1","0","2.8","0","0"
"4","6","0","0","0","2.2","3.1","0","2.2","0","0"
"4","6","1","0","0","2.2","4.6","0","2.2","0","0"
"4","6","2","0","0","2.2","5.2","0","2.2","0","0"
"4","6","3","0","0","1.7","4.6","0","1.7","0","0"
"4","6","4","0","0","1.1","5.2","0","1.1","0","0"
"4","6","5","0","0","1.1","4.6","0","1.1","0","0"
"4","6","6","158","26","2.8","4.6","33.652","1.998","103.651","79.478"
"4","6","7","551","57","6.7","5.2","217.464","9.532","688.522","651.857"
"4","6","8","727","83","10.6","6.7","461.996","17.322","1577.666","1516.425"
"4","6","9","820","103","12.2","5.7","692.07","24.151","2363.983","2275.396"
"4","6","10","873","118","13.3","7.2","877.258","26.798","2984.845","2870.944"
"4","6","11","900","126","14.4","5.2","987.531","33.275","3263.39","3137.064"
"4","6","12","893","140","15.6","4.6","1032.094","36.951","3350.398","3220.056"
"4","6","13","885","137","16.1","5.2","992.295","35.303","3246.657","3121.096"
"4","6","14","869","122","16.7","6.7","878.253","31.215","2925.716","2814.367"
"4","6","15","812","112","17.2","6.7","696.157","28.598","2328.877","2241.623"
"4","6","16","723","85","16.7","6.7","462.232","24.032","1530.915","1471.134"
"4","6","17","512","67","16.1","5.2","216.854","19.689","663.544","627.472"
"4","6","18","142","28","13.3","3.6","34.686","12.969","104.755","80.561"
"4","6","19","0","0","11.7","3.1","0","11.7","0","0"
"4","6","20","0","0","10","4.1","0","10","0","0"
"4","6","21","0","0","8.9","3.6","0","8.9","0","0"
"4","6","22","0","0","9.4","3.6","0","9.4","0","0"
"4","6","23","0","0","7.8","4.1","0","7.8","0","0"
"4","7","0","0","0","8.3","5.2","0","8.3","0","0"
"4","7","1","0","0","6.7","5.2","0","6.7","0","0"
"4","7","2","0","0","5.6","6.2","0","5.6","0","0"
"4","7","3","0","0","3.9","3.1","0","3.9","0","0"
"4","7","4","0","0","2.8","3.1","0","2.8","0","0"
"4","7","5","0","0","1.7","3.6","0","1.7","0","0"
"4","7","6","26","34","1.7","3.1","33.31","0.703","123.59","99.039"
"4","7","7","14","62","2.8","4.1","63.751","2.606","239.423","212.61"
"4","7","8","9","180","3.3","4.6","178.961","5.573","670.951","634.703"
"4","7","9","9","190","3.9","6.7","190.021","6.032","711.637","674.418"
"4","7","10","0","295","3.3","4.1","289.304","8.429","1072.715","1026.257"
"4","7","11","8","350","2.8","5.2","353.015","8.624","1307.821","1254.751"
"4","7","12","8","354","3.9","5.2","357.296","9.913","1316.248","1262.932"
"4","7","13","795","136","6.7","5.7","907.603","22.376","3159.235","3037.632"
"4","7","14","788","135","7.2","6.7","824.407","20.659","2887.032","2777.336"
"4","7","15","766","125","7.8","6.2","680.061","19.366","2376.517","2287.451"
"4","7","16","618","95","8.9","6.7","420.482","15.449","1452.623","1395.245"
"4","7","17","359","89","8.3","4.1","194.195","11.856","636.066","600.64"
"4","7","18","51","29","4.4","3.6","30.252","3.808","106.556","82.328"
"4","7","19","0","0","3.3","3.1","0","3.3","0","0"
"4","7","20","0","0","2.2","2.6","0","2.2","0","0"
"4","7","21","0","0","2.8","3.1","0","2.8","0","0"
"4","7","22","0","0","2.2","1.5","0","2.2","0","0"
"4","7","23","0","0","1.7","2.1","0","1.7","0","0"
"4","8","0","0","0","1.1","2.1","0","1.1","0","0"
"4","8","1","0","0","1.1","0","0","1.1","0","0"
"4","8","2","0","0","0.6","1.5","0","0.6","0","0"
"4","8","3","0","0","0.6","0","0","0.6","0","0"
"4","8","4","0","0","-0.6","0","0","-0.6","0","0"
"4","8","5","0","0","-1.1","0","0","-1.1","0","0"
"4","8","6","57","31","-1.1","2.1","32.416","-2.318","116.751","92.331"
"4","8","7","170","93","1.7","2.6","143.012","3.528","506.043","473.588"
"4","8","8","256","222","3.3","1","356.576","13.375","1269.579","1217.616"
"4","8","9","6","241","5.6","2.1","239.058","11.366","874.86","833.602"
"4","8","10","10","225","7.8","2.6","226.849","12.455","826.286","786.254"
"4","8","11","6","384","8.3","2.1","386.187","17.572","1374.856","1319.813"
"4","8","12","13","326","10","1.5","333.201","19.32","1176.805","1127.478"
"4","8","13","5","323","9.4","3.6","322.216","15.954","1155.541","1106.808"
"4","8","14","6","368","7.2","3.6","369.492","14.823","1331.796","1278.025"
"4","8","15","1","235","6.1","3.1","229.45","10.885","841.639","801.221"
"4","8","16","2","189","6.7","3.1","184.248","10.005","678.286","641.865"
"4","8","17","2","61","6.7","2.6","58.524","6.823","218.106","191.718"
"4","8","18","0","17","6.1","1.5","16.105","4.449","60.754","37.383"
"4","8","19","0","0","5.6","3.1","0","5.6","0","0"
"4","8","20","0","0","5","3.6","0","5","0","0"
"4","8","21","0","0","5","5.2","0","5","0","0"
"4","8","22","0","0","4.4","4.1","0","4.4","0","0"
"4","8","23","0","0","5","4.6","0","5","0","0"
"4","9","0","0","0","4.4","3.1","0","4.4","0","0"
"4","9","1","0","0","4.4","2.6","0","4.4","0","0"
"4","9","2","0","0","3.9","3.6","0","3.9","0","0"
"4","9","3","0","0","3.9","2.6","0","3.9","0","0"
"4","9","4","0","0","3.9","1.5","0","3.9","0","0"
"4","9","5","0","0","3.9","3.1","0","3.9","0","0"
"4","9","6","0","29","3.3","4.6","27.323","2.339","104.002","79.823"
"4","9","7","1","111","3.3","4.6","106.596","4.005","402.668","372.473"
"4","9","8","1","210","3.9","4.1","204.736","6.99","763.813","725.328"
"4","9","9","0","297","3.3","3.6","291.745","8.868","1079.695","1033.048"
"4","9","10","1","359","4.4","4.6","355.659","10.751","1305.397","1252.397"
"4","9","11","1","374","3.9","4.1","370.85","11.175","1358.617","1304.056"
"4","9","12","1","393","3.3","4.6","390.503","10.511","1434.81","1377.972"
"4","9","13","1","382","5.6","7.2","379.139","10.852","1390.961","1335.439"
"4","9","14","803","131","6.7","6.7","834.296","19.718","2934.47","2822.745"
"4","9","15","316","270","6.7","6.7","506.401","14.828","1814.994","1746.055"
"4","9","16","69","182","5","8.2","214.919","7.515","793.344","754.132"
"4","9","17","49","126","3.9","6.7","136.55","5.189","503.226","470.834"
