"PVWatts: Hourly PV Performance Data"
"Requested Location:","7393 elyria road medina ohio"
"Location:","MANSFIELD LAHM MUNICIPAL ARPT, OH"
"Lat (deg N):","40.82"
"Long (deg W):","82.52"
"Elev (m):","395"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.07"
"Initial Cost","3.30"
"Cost of Electricity Generated by System ($/kWh):","0.22"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"9","11","12","522","266","22.8","4.1","805.611","39.83","2577.715","2480.783"
"9","11","13","47","358","22.8","2.6","411.281","33.574","1357.687","1303.154"
"9","11","14","46","271","23.3","3.6","312.413","29.83","1049.849","1004.009"
"9","11","15","554","191","22.8","3.6","587.365","35.172","1904.869","1832.888"
"9","11","16","67","150","22.2","3.1","180.738","26.434","610.844","576.006"
"9","11","17","59","75","21.1","2.9","88.006","22.136","294.707","266.774"
"9","11","18","1","12","18.9","2.6","11.415","17.724","40.474","17.476"
"9","11","19","0","0","17.2","2.4","0","17.2","0","0"
"9","11","20","0","0","16.1","2.1","0","16.1","0","0"
"9","11","21","0","0","15","1.9","0","15","0","0"
"9","11","22","0","0","14.4","1.7","0","14.4","0","0"
"9","11","23","0","0","14.4","1.4","0","14.4","0","0"
"9","12","0","0","0","14.4","1.2","0","14.4","0","0"
"9","12","1","0","0","13.9","1","0","13.9","0","0"
"9","12","2","0","0","13.3","0.7","0","13.3","0","0"
"9","12","3","0","0","13.3","0.5","0","13.3","0","0"
"9","12","4","0","0","12.8","0.2","0","12.8","0","0"
"9","12","5","0","0","12.2","0","0","12.2","0","0"
"9","12","6","83","27","12.8","1.5","31.725","11.558","102.173","78.028"
"9","12","7","436","66","17.2","0","195.968","22.989","595.943","561.449"
"9","12","8","621","97","20","2.1","425.673","30.121","1373.959","1318.943"
"9","12","9","723","122","21.1","2.6","647.644","36.555","2085.168","2006.88"
"9","12","10","725","131","22.8","3.1","765.78","40.579","2435.509","2344.173"
"9","12","11","765","143","21.1","2.6","883.344","42.963","2780.709","2675.493"
"9","12","12","566","255","22.8","2.6","835.325","43.783","2619.356","2520.754"
"9","12","13","194","399","22.8","4.1","603.178","36","1967.208","1893.078"
"9","12","14","3","256","23.9","3.6","252.891","29.531","851.389","810.726"
"9","12","15","8","193","22.8","4.1","192.723","26.136","659.137","623.168"
"9","12","16","4","151","21.1","2.6","148.102","23.729","512.103","479.513"
"9","12","17","0","65","21.1","2.4","62.016","21.453","216.891","190.528"
"9","12","18","2","16","18.3","2.2","15.27","17.071","54.214","30.964"
"9","12","19","0","0","17.2","2","0","17.2","0","0"
"9","12","20","0","0","16.1","1.8","0","16.1","0","0"
"9","12","21","0","0","16.1","1.6","0","16.1","0","0"
"9","12","22","0","0","15.6","1.4","0","15.6","0","0"
"9","12","23","0","0","14.4","1.2","0","14.4","0","0"
"9","13","0","0","0","14.4","1","0","14.4","0","0"
"9","13","1","0","0","13.9","0.8","0","13.9","0","0"
"9","13","2","0","0","13.3","0.6","0","13.3","0","0"
"9","13","3","0","0","13.3","0.4","0","13.3","0","0"
"9","13","4","0","0","13.3","0.2","0","13.3","0","0"
"9","13","5","0","0","11.7","0","0","11.7","0","0"
"9","13","6","114","28","12.8","0","34.984","10.567","109.208","84.93"
"9","13","7","418","59","16.7","1.5","183.526","20.194","563.315","529.57"
"9","13","8","363","144","18.9","4.1","340.597","25.244","1137.203","1088.978"
"9","13","9","478","176","21.1","5.2","529.708","30.531","1759.921","1692.81"
"9","13","10","745","155","22.8","3.6","810.982","40.468","2580.819","2483.764"
"9","13","11","443","280","23.3","3.1","729.67","40.632","2324.771","2237.672"
"9","13","12","285","360","24.4","1.5","667.224","43.874","2091.382","2012.872"
"9","13","13","582","295","23.9","2.6","869.567","45.103","2707.312","2605.132"
"9","13","14","561","187","25.6","1.5","679.821","45.83","2104.184","2025.214"
"9","13","15","2","207","23.3","3.6","202.93","27.982","688.221","651.563"
"9","13","16","6","176","22.8","5.2","174.496","25.273","598.874","564.312"
"9","13","17","5","91","20","5.2","88.941","20.74","311.039","282.77"
"9","13","18","0","20","18.3","5.2","18.904","17.531","67.314","43.821"
"9","13","19","0","0","17.8","5.2","0","17.8","0","0"
"9","13","20","0","0","16.7","5.2","0","16.7","0","0"
"9","13","21","0","0","16.7","5.2","0","16.7","0","0"
"9","13","22","0","0","16.1","5.2","0","16.1","0","0"
"9","13","23","0","0","15.6","5.2","0","15.6","0","0"
"9","14","0","0","0","15.6","5.2","0","15.6","0","0"
"9","14","1","0","0","15","5.2","0","15","0","0"
"9","14","2","0","0","15","5.2","0","15","0","0"
"9","14","3","0","0","14.4","5.2","0","14.4","0","0"
"9","14","4","0","0","15","5.2","0","15","0","0"
"9","14","5","0","0","15","5.2","0","15","0","0"
"9","14","6","2","16","15","5.7","15.302","14.057","55.009","31.744"
"9","14","7","0","77","15.6","5.2","73.734","15.728","264.699","237.377"
"9","14","8","3","95","16.1","4.6","92.18","16.726","329.145","300.502"
"9","14","9","4","162","16.7","4.1","159.091","18.885","562.87","529.135"
"9","14","10","1","212","16.1","3.1","206.797","19.816","728.706","691.075"
"9","14","11","0","245","15.6","6.7","239.072","18.676","846.852","806.303"
"9","14","12","1","224","15.6","6.2","218.799","18.522","775.585","736.811"
"9","14","13","1","228","15.6","5.7","222.833","18.729","789.134","750.026"
"9","14","14","0","191","15.6","6.2","184.935","17.914","657.363","621.437"
"9","14","15","1","155","15.6","4.6","150.101","17.617","534.226","501.139"
"9","14","16","1","183","16.1","4.6","179.482","18.664","635.696","600.279"
"9","14","17","0","91","16.1","4.5","87.836","16.843","313.739","285.414"
"9","14","18","0","22","16.1","4.4","20.685","15.258","74.415","50.79"
"9","14","19","0","0","16.1","4.4","0","16.1","0","0"
"9","14","20","0","0","15.6","4.3","0","15.6","0","0"
"9","14","21","0","0","15.6","4.2","0","15.6","0","0"
"9","14","22","0","0","15.6","4.1","0","15.6","0","0"
"9","14","23","0","0","15","4.1","0","15","0","0"
"9","15","0","0","0","15","4","0","15","0","0"
"9","15","1","0","0","15","3.9","0","15","0","0"
"9","15","2","0","0","14.4","3.8","0","14.4","0","0"
"9","15","3","0","0","14.4","3.8","0","14.4","0","0"
"9","15","4","0","0","13.9","3.7","0","13.9","0","0"
"9","15","5","0","0","13.9","3.6","0","13.9","0","0"
"9","15","6","0","29","13.9","2.6","27.382","12.819","99.586","75.49"
"9","15","7","1","98","13.9","3.6","94.95","14.524","342.506","313.584"
"9","15","8","1","186","14.4","4.1","182.362","17.068","650.615","614.848"
"9","15","9","0","301","15.6","5.7","298.821","20.061","1051.808","1005.916"
"9","15","10","1","343","15.6","6.2","341.802","20.726","1199.406","1149.443"
"9","15","11","1","364","15.6","5.7","362.994","21.45","1269.533","1217.572"
"9","15","12","2","412","15.6","5.2","414.461","22.81","1440.421","1383.413"
"9","15","13","0","365","16.1","3.6","363.243","23.755","1256.868","1205.271"
"9","15","14","1","312","16.1","4.1","309.57","22.128","1079.283","1032.647"
"9","15","15","1","258","16.1","4.6","254.986","20.506","895.638","853.85"
"9","15","16","1","183","16.1","4.6","179.718","18.861","635.958","600.535"
"9","15","17","1","83","16.1","4.4","80.232","16.696","286.553","258.787"
"9","15","18","0","21","15.6","4.2","19.757","14.693","71.258","47.692"
"9","15","19","0","0","15","4","0","15","0","0"
"9","15","20","0","0","15","3.8","0","15","0","0"
"9","15","21","0","0","15","3.6","0","15","0","0"
"9","15","22","0","0","15","3.4","0","15","0","0"
"9","15","23","0","0","14.4","3.3","0","14.4","0","0"
"9","16","0","0","0","14.4","3.1","0","14.4","0","0"
"9","16","1","0","0","14.4","2.9","0","14.4","0","0"
"9","16","2","0","0","14.4","2.7","0","14.4","0","0"
"9","16","3","0","0","14.4","2.5","0","14.4","0","0"
"9","16","4","0","0","14.4","2.3","0","14.4","0","0"
"9","16","5","0","0","14.4","2.1","0","14.4","0","0"
"9","16","6","0","26","14.4","2.1","24.593","13.165","89.306","65.403"
"9","16","7","1","94","14.4","3.1","91.061","14.956","327.834","299.218"
"9","16","8","1","117","14.4","3.6","112.893","15.596","405.419","375.165"
"9","16","9","1","173","15","1.5","168.124","18.341","596.413","561.908"
"9","16","10","1","209","15.6","2.1","203.931","19.775","718.738","681.348"
"9","16","11","1","367","16.1","2.1","366.422","24.713","1262.187","1210.437"
"9","16","12","0","363","16.7","2.1","361.037","25.691","1237.932","1186.877"
"9","16","13","1","355","16.7","2.2","353.917","25.358","1215.424","1165.008"
"9","16","14","1","315","17.2","2.3","312.966","24.662","1078.304","1031.695"
"9","16","15","39","266","16.7","2.4","296.818","23.524","1026.564","981.349"
"9","16","16","174","148","15.6","1.9","232.471","21.152","794.997","755.744"
"9","16","17","486","54","14.4","1.6","175.487","18.369","517.999","485.277"
"9","16","18","95","17","14.4","1.2","20.676","13.567","61.921","38.528"
"9","16","19","0","0","13.9","1.1","0","13.9","0","0"
"9","16","20","0","0","13.3","1.1","0","13.3","0","0"
"9","16","21","0","0","12.2","1","0","12.2","0","0"
"9","16","22","0","0","11.7","1.5","0","11.7","0","0"
"9","16","23","0","0","11.1","1.9","0","11.1","0","0"
"9","17","0","0","0","11.1","2.4","0","11.1","0","0"
"9","17","1","0","0","10.6","2.9","0","10.6","0","0"
"9","17","2","0","0","10","3.3","0","10","0","0"
"9","17","3","0","0","11.7","3.8","0","11.7","0","0"
"9","17","4","0","0","11.7","4.7","0","11.7","0","0"
"9","17","5","0","0","11.7","5.7","0","11.7","0","0"
"9","17","6","2","11","11.7","6.2","10.561","10.69","38.422","15.462"
"9","17","7","34","45","12.2","5.7","52.839","11.897","185.959","160.205"
"9","17","8","8","107","12.8","6.2","106.559","13.508","385.58","355.749"
"9","17","9","6","193","13.9","6.2","191.831","16.167","687.089","650.457"
"9","17","10","8","269","15.6","6.7","271.046","19.187","957.793","914.396"
"9","17","11","7","343","16.1","5.2","347.005","21.882","1211.175","1160.88"
"9","17","12","144","354","17.2","5.2","514.006","26.3","1757.191","1690.17"
"9","17","13","412","263","18.3","4.1","675.447","32.444","2240.98","2157.018"
"9","17","14","295","236","18.9","4.5","496.198","29.051","1670.903","1606.695"
"9","17","15","248","180","19.4","3.9","356.599","26.863","1205.923","1155.776"
"9","17","16","155","128","20","3.3","202.373","24.051","682.182","645.668"
"9","17","17","169","70","18.9","1.1","111.905","21.255","355.683","326.485"
"9","17","18","15","17","17.8","1","16.899","16.585","58.41","35.082"
"9","17","19","0","0","16.1","0.9","0","16.1","0","0"
"9","17","20","0","0","13.9","0.8","0","13.9","0","0"
"9","17","21","0","0","12.8","0.8","0","12.8","0","0"
"9","17","22","0","0","12.2","0.7","0","12.2","0","0"
"9","17","23","0","0","11.7","0.6","0","11.7","0","0"
"9","18","0","0","0","11.7","0.5","0","11.7","0","0"
"9","18","1","0","0","11.7","0.4","0","11.7","0","0"
"9","18","2","0","0","11.1","0.3","0","11.1","0","0"
"9","18","3","0","0","11.1","0.2","0","11.1","0","0"
"9","18","4","0","0","10.6","0.1","0","10.6","0","0"
"9","18","5","0","0","11.1","0","0","11.1","0","0"
"9","18","6","140","23","11.1","1.5","33.439","9.895","98.328","74.255"
"9","18","7","603","40","15.6","2.6","213.966","19.355","635.291","599.883"
"9","18","8","746","57","16.7","4.1","442.042","25.287","1449.06","1391.791"
"9","18","9","844","72","18.3","4.1","667.811","32.141","2192.98","2110.788"
"9","18","10","889","83","19.4","4.1","839.813","37.263","2714.364","2611.895"
"9","18","11","917","88","20.6","6.2","949.614","36.912","3081.535","2963.396"
"9","18","12","918","90","21.1","6.2","976.378","38.009","3152.172","3030.886"
"9","18","13","912","88","21.7","3.6","933.407","42.926","2937.621","2825.76"
"9","18","14","890","81","21.7","4.1","816.532","39.537","2606.555","2508.468"
"9","18","15","844","70","21.7","5.7","636.166","33.214","2070.104","1992.353"
"9","18","16","755","54","21.1","3.6","410.62","30.292","1295.436","1242.725"
"9","18","17","558","36","18.9","3.5","170.01","22.235","473.37","441.639"
"9","18","18","113","14","16.7","3.4","18.753","15.939","52.033","28.823"
"9","18","19","0","0","14.4","3.3","0","14.4","0","0"
"9","18","20","0","0","12.8","3.1","0","12.8","0","0"
"9","18","21","0","0","11.7","3","0","11.7","0","0"
"9","18","22","0","0","11.1","2.9","0","11.1","0","0"
"9","18","23","0","0","11.1","2.8","0","11.1","0","0"
"9","19","0","0","0","11.1","2.7","0","11.1","0","0"
"9","19","1","0","0","11.1","2.6","0","11.1","0","0"
"9","19","2","0","0","10.6","2.4","0","10.6","0","0"
"9","19","3","0","0","10.6","2.3","0","10.6","0","0"
"9","19","4","0","0","10","2.2","0","10","0","0"
"9","19","5","0","0","9.4","2.1","0","9.4","0","0"
"9","19","6","68","23","11.1","3.6","27.738","10.098","89.934","66.019"
"9","19","7","430","60","13.3","3.1","186.579","16.163","581.291","547.135"
"9","19","8","636","90","15","4.1","422.817","23.112","1407.243","1351.234"
"9","19","9","738","114","17.2","2.6","644.875","32.656","2114.631","2035.286"
"9","19","10","753","124","19.4","1.5","775.653","41.645","2452.684","2360.681"
"9","19","11","788","125","20.6","2.1","876.787","43.743","2748.511","2644.633"
"9","19","12","639","186","21.7","3.1","827.66","41.409","2626.692","2527.794"
"9","19","13","247","340","21.7","2.6","596.999","36.985","1937.178","1864.088"
"9","19","14","699","157","21.7","2.6","750.711","40.021","2391.726","2302.077"
"9","19","15","677","104","22.8","2.6","566.023","37.13","1808.951","1740.214"
"9","19","16","599","84","22.2","3.1","369.866","30.789","1171.921","1122.73"
"9","19","17","364","53","20","2.9","141.548","22.819","414.09","383.649"
"9","19","18","29","16","17.2","2.6","16.59","16.274","55.521","32.246"
"9","19","19","0","0","16.1","2.4","0","16.1","0","0"
"9","19","20","0","0","15.6","2.1","0","15.6","0","0"
"9","19","21","0","0","15","1.9","0","15","0","0"
"9","19","22","0","0","14.4","1.7","0","14.4","0","0"
"9","19","23","0","0","13.9","1.4","0","13.9","0","0"
"9","20","0","0","0","13.9","1.2","0","13.9","0","0"
"9","20","1","0","0","12.8","1","0","12.8","0","0"
"9","20","2","0","0","11.7","0.7","0","11.7","0","0"
"9","20","3","0","0","11.1","0.5","0","11.1","0","0"
"9","20","4","0","0","11.7","0.2","0","11.7","0","0"
"9","20","5","0","0","11.1","0","0","11.1","0","0"
"9","20","6","15","23","11.1","0","23.143","8.261","83.148","59.36"
"9","20","7","262","77","15","2.1","155.715","17.377","501.909","469.546"
"9","20","8","479","125","18.3","4.1","377.795","25.386","1252.216","1200.752"
"9","20","9","601","162","19.4","3.6","600.798","32.235","1976.775","1902.312"
"9","20","10","665","188","21.7","4.1","773.696","38.015","2492.456","2398.9"
"9","20","11","650","202","22.8","3.6","836.742","41.522","2653.189","2553.219"
"9","20","12","616","205","22.8","5.2","825.215","38.588","2656.532","2556.426"
"9","20","13","545","242","24.4","4.1","770.706","41.034","2449.59","2357.707"
"9","20","14","613","180","23.9","4.6","703.998","38.313","2262.557","2177.793"
"9","20","15","584","155","23.9","3.6","557.603","36.445","1790.977","1722.838"
"9","20","16","443","115","22.2","2.6","327.124","30.273","1047.939","1002.151"
"9","20","17","199","66","20","2.6","113.055","22.115","351.304","322.198"
"9","20","18","4","10","18.3","2.7","9.773","17.153","34.326","11.441"
"9","20","19","0","0","16.7","2.7","0","16.7","0","0"
"9","20","20","0","0","14.4","2.8","0","14.4","0","0"
"9","20","21","0","0","15","2.8","0","15","0","0"
"9","20","22","0","0","14.4","2.8","0","14.4","0","0"
"9","20","23","0","0","14.4","2.9","0","14.4","0","0"
"9","21","0","0","0","14.4","2.9","0","14.4","0","0"
"9","21","1","0","0","13.9","2.9","0","13.9","0","0"
"9","21","2","0","0","15","3","0","15","0","0"
"9","21","3","0","0","16.1","3","0","16.1","0","0"
"9","21","4","0","0","16.7","3.1","0","16.7","0","0"
"9","21","5","0","0","17.2","3.1","0","17.2","0","0"
"9","21","6","0","14","17.2","3.1","13.263","15.884","47.579","24.451"
"9","21","7","5","60","17.2","2.6","58.679","16.971","208.457","182.26"
"9","21","8","8","183","18.3","2.1","183.981","21.607","642.218","606.648"
"9","21","9","194","229","21.1","1.5","372.981","30.673","1242.379","1191.196"
"9","21","10","125","353","22.2","3.1","470.428","32.647","1558.881","1498.229"
"9","21","11","513","262","24.4","2.6","770.509","42.799","2427.445","2336.42"
"9","21","12","110","315","25","3.6","439.222","35.1","1439.021","1382.056"
"9","21","13","63","327","25.6","4.1","394.17","33.632","1300.702","1247.838"
"9","21","14","44","311","25","4.6","355.737","31.741","1184.378","1134.838"
"9","21","15","7","226","25","3.6","227.084","29.528","764.241","725.745"
"9","21","16","2","116","24.4","3.1","112.926","26.182","386.076","356.235"
"9","21","17","3","42","23.9","3","40.551","23.669","139.723","114.864"
"9","21","18","0","8","22.2","2.9","7.572","20.926","26.545","3.802"
"9","21","19","0","0","22.2","2.9","0","22.2","0","0"
"9","21","20","0","0","22.2","2.8","0","22.2","0","0"
"9","21","21","0","0","22.2","2.7","0","22.2","0","0"
"9","21","22","0","0","21.1","2.6","0","21.1","0","0"
"9","21","23","0","0","20.6","2.6","0","20.6","0","0"
"9","22","0","0","0","20.6","2.5","0","20.6","0","0"
"9","22","1","0","0","21.1","2.4","0","21.1","0","0"
"9","22","2","0","0","20.6","2.3","0","20.6","0","0"
"9","22","3","0","0","20.6","2.3","0","20.6","0","0"
"9","22","4","0","0","20.6","2.2","0","20.6","0","0"
"9","22","5","0","0","20","2.1","0","20","0","0"
"9","22","6","7","20","19.4","2.6","19.7","18.213","68.692","45.174"
"9","22","7","4","87","21.1","4.1","85.572","21.602","298.273","270.267"
"9","22","8","7","152","20.6","6.2","151.656","22.234","527.804","494.862"
"9","22","9","10","197","21.1","5.2","199.19","23.936","688.291","651.632"
"9","22","10","11","259","22.8","5.2","263.975","26.977","899.522","857.635"
"9","22","11","4","311","23.3","6.2","311.817","27.97","1057.663","1011.613"
"9","22","12","3","408","23.9","6.7","413.661","30.092","1388.931","1333.47"
"9","22","13","7","203","22.8","5.2","203.591","26.157","696.515","659.659"
"9","22","14","1","271","23.3","3.6","268.459","28.395","908.748","866.623"
"9","22","15","3","136","21.7","5.7","132.915","23.351","460.635","429.184"
"9","22","16","1","105","21.1","6.7","101.529","21.891","354.243","325.075"
"9","22","17","1","79","20","6.8","77.43","20.336","271.98","244.511"
"9","22","18","0","15","20","6.9","14.548","19.283","51.389","28.19"
"9","22","19","0","0","20","6.9","0","20","0","0"
"9","22","20","0","0","19.4","7","0","19.4","0","0"
"9","22","21","0","0","18.9","7.1","0","18.9","0","0"
"9","22","22","0","0","18.9","7.2","0","18.9","0","0"
"9","22","23","0","0","18.3","7.2","0","18.3","0","0"
"9","23","0","0","0","18.3","7.3","0","18.3","0","0"
"9","23","1","0","0","12.2","7.4","0","12.2","0","0"
"9","23","2","0","0","8.9","7.5","0","8.9","0","0"
"9","23","3","0","0","7.2","7.5","0","7.2","0","0"
"9","23","4","0","0","5","7.6","0","5","0","0"
"9","23","5","0","0","4.4","7.7","0","4.4","0","0"
"9","23","6","0","23","4.4","6.2","21.812","3.52","82.607","58.829"
"9","23","7","0","77","5","6.7","74.433","5.047","280.063","252.429"
"9","23","8","0","162","5.6","8.2","158.622","6.922","592.023","557.62"
"9","23","9","1","238","5.6","8.2","235.552","8.116","874.565","833.315"
"9","23","10","64","278","8.3","9.3","337.722","12.06","1231.704","1180.825"
"9","23","11","75","200","9.4","8.2","279.284","12.737","1015.859","970.93"
"9","23","12","653","280","10","8.8","932.961","22.254","3249.548","3123.855"
"9","23","13","233","313","10.6","8.2","553.518","18.468","1961.547","1887.614"
"9","23","14","273","252","10.6","7.5","492.266","17.655","1747.728","1681.019"
"9","23","15","243","194","10","6.9","364.803","15.317","1300.294","1247.442"
"9","23","16","142","148","8.9","6.6","215.675","11.733","770.16","731.519"
"9","23","17","69","67","8.3","6.3","82.932","8.756","291.094","263.235"
"9","23","18","2","7","7.2","6","6.888","6.146","25.518","2.794"
"9","23","19","0","0","7.2","6.2","0","7.2","0","0"
"9","23","20","0","0","7.2","6.4","0","7.2","0","0"
"9","23","21","0","0","6.1","6.7","0","6.1","0","0"
"9","23","22","0","0","5.6","5.4","0","5.6","0","0"
"9","23","23","0","0","5","4","0","5","0","0"
"9","24","0","0","0","5","2.7","0","5","0","0"
"9","24","1","0","0","3.3","2.7","0","3.3","0","0"
"9","24","2","0","0","2.2","2.8","0","2.2","0","0"
"9","24","3","0","0","1.7","2.8","0","1.7","0","0"
"9","24","4","0","0","1.7","3.2","0","1.7","0","0"
"9","24","5","0","0","1.7","3.6","0","1.7","0","0"
"9","24","6","147","16","1.1","0","28.843","-1.972","83.023","59.238"
"9","24","7","602","37","3.9","3.6","207.606","7.072","645.949","610.291"
"9","24","8","777","54","7.8","3.1","447.881","17.41","1518.304","1458.914"
"9","24","9","859","69","10","2.1","668.437","27.355","2244.05","2159.974"
"9","24","10","915","79","10","4.1","848.609","28.274","2864.566","2755.825"
"9","24","11","930","85","11.7","5.2","947.743","29.778","3184.029","3061.31"
"9","24","12","941","86","12.2","4.1","980.961","33.754","3233.835","3108.858"
"9","24","13","928","84","13.3","3","928.806","36.053","3025.223","2909.561"
"9","24","14","906","77","13.9","3.9","808.742","32.075","2676.378","2575.464"
"9","24","15","856","66","14.4","3.3","622.618","29.177","2060.177","1982.78"
"9","24","16","753","50","13.9","3.7","387.909","22.501","1257.782","1206.158"
"9","24","17","520","32","12.2","3.7","145.687","14.799","407.611","377.31"
"9","24","18","65","9","10","3.6","11.949","8.92","35.329","12.426"
"9","24","19","0","0","9.4","3.5","0","9.4","0","0"
"9","24","20","0","0","7.8","3.4","0","7.8","0","0"
"9","24","21","0","0","7.2","3.3","0","7.2","0","0"
"9","24","22","0","0","7.2","3.2","0","7.2","0","0"
"9","24","23","0","0","6.7","3.1","0","6.7","0","0"
"9","25","0","0","0","6.7","3","0","6.7","0","0"
"9","25","1","0","0","5.6","3","0","5.6","0","0"
"9","25","2","0","0","5","2.9","0","5","0","0"
"9","25","3","0","0","4.4","2.8","0","4.4","0","0"
"9","25","4","0","0","4.4","2.7","0","4.4","0","0"
"9","25","5","0","0","4.4","2.6","0","4.4","0","0"
"9","25","6","121","18","4.4","2.6","28.423","3.163","84.47","60.657"
"9","25","7","515","43","7.8","2.6","190.098","10.869","589.108","554.772"
"9","25","8","483","101","10","3.6","352.416","16.907","1209.958","1159.697"
"9","25","9","505","149","12.2","2.6","514.644","24.383","1757.486","1690.456"
"9","25","10","707","182","15","2.1","797.289","35.652","2597.976","2500.234"
"9","25","11","657","179","16.1","4.1","812.636","33.724","2678.68","2577.672"
"9","25","12","347","262","16.7","5.7","613.438","27.751","2082.201","2004.019"
"9","25","13","432","183","17.2","6.7","598.527","26.691","2040.588","1963.886"
"9","25","14","607","170","18.3","2.1","679.76","36.144","2206.968","2124.262"
"9","25","15","729","82","18.9","5.2","560.287","29.412","1853.05","1782.831"
"9","25","16","318","119","17.8","4.6","264.831","22.884","880.624","839.22"
"9","25","17","112","72","16.1","4.6","97.056","17.178","321.019","292.544"
"9","25","18","4","11","13.9","4.7","10.866","12.87","38.974","16.004"
"9","25","19","0","0","13.3","4.7","0","13.3","0","0"
"9","25","20","0","0","12.8","4.8","0","12.8","0","0"
"9","25","21","0","0","10.6","4.8","0","10.6","0","0"
"9","25","22","0","0","10","4.9","0","10","0","0"
"9","25","23","0","0","10","4.9","0","10","0","0"
"9","26","0","0","0","10","5","0","10","0","0"
"9","26","1","0","0","9.4","5","0","9.4","0","0"
"9","26","2","0","0","9.4","5.1","0","9.4","0","0"
"9","26","3","0","0","8.9","5.1","0","8.9","0","0"
"9","26","4","0","0","10","5.2","0","10","0","0"
"9","26","5","0","0","9.4","5.2","0","9.4","0","0"
"9","26","6","14","21","8.3","4.1","21.315","7.166","76.798","53.129"
"9","26","7","286","67","8.9","5.2","151.429","10.458","496.158","463.924"
"9","26","8","60","128","11.7","6.2","157.155","13.4","563.937","530.177"
"9","26","9","5","172","11.7","7.2","170.684","13.461","618.806","583.783"
"9","26","10","39","313","12.8","7.7","356.349","17.326","1269.599","1217.636"
"9","26","11","493","259","12.8","8.8","745.034","22.524","2590.969","2493.507"
"9","26","12","721","175","14.4","8.2","882.275","26.938","3005.741","2890.93"
"9","26","13","445","209","13.9","7.2","637.877","23.824","2204.257","2121.651"
"9","26","14","575","195","12.8","7.2","675.589","23.055","2335.992","2248.468"
"9","26","15","565","161","13.9","6.7","537.749","22.425","1844.143","1774.225"
"9","26","16","384","113","13.3","8.2","290.875","17.017","988.529","944.325"
"9","26","17","149","51","11.1","7.6","83.902","11.595","272.444","244.966"
"9","26","18","2","4","8.9","6.9","3.978","7.897","14.511","0"
"9","26","19","0","0","7.8","6.3","0","7.8","0","0"
"9","26","20","0","0","7.8","5.7","0","7.8","0","0"
"9","26","21","0","0","7.2","5","0","7.2","0","0"
"9","26","22","0","0","6.1","4.4","0","6.1","0","0"
"9","26","23","0","0","5.6","3.8","0","5.6","0","0"
"9","27","0","0","0","5.6","3.2","0","5.6","0","0"
"9","27","1","0","0","4.4","2.5","0","4.4","0","0"
"9","27","2","0","0","5","1.9","0","5","0","0"
"9","27","3","0","0","4.4","1.3","0","4.4","0","0"
"9","27","4","0","0","3.9","0.6","0","3.9","0","0"
"9","27","5","0","0","2.8","0","0","2.8","0","0"
"9","27","6","101","17","2.8","1.5","26.071","1.154","79.826","56.101"
"9","27","7","531","42","4.4","0","192.5","9.849","596.742","562.23"
"9","27","8","736","62","8.9","4.6","435.95","16.741","1483.139","1424.831"
"9","27","9","823","79","10","3.6","655.137","24.312","2230.97","2147.379"
"9","27","10","880","91","11.1","3.1","828.665","30.653","2765.059","2660.494"
"9","27","11","899","97","12.2","5.2","927.405","29.863","3114.089","2994.504"
"9","27","12","906","99","13.3","3.6","956.241","35.205","3129.603","3009.327"
"9","27","13","900","96","13.9","2.6","909.701","37.161","2946.192","2833.962"
"9","27","14","868","88","13.9","2.6","782.85","34.044","2564.843","2468.425"
"9","27","15","811","74","15","1.5","597.733","33.145","1938.359","1865.229"
"9","27","16","698","56","13.9","1.5","364.541","24.901","1166.429","1117.391"
"9","27","17","430","35","12.2","1.6","125.72","15.239","354.53","325.355"
"9","27","18","28","7","9.4","1.7","8.166","7.913","26.524","3.781"
"9","27","19","0","0","7.2","1.8","0","7.2","0","0"
"9","27","20","0","0","6.7","1.8","0","6.7","0","0"
"9","27","21","0","0","5","1.9","0","5","0","0"
"9","27","22","0","0","4.4","2","0","4.4","0","0"
"9","27","23","0","0","4.4","2.1","0","4.4","0","0"
"9","28","0","0","0","4.4","2.2","0","4.4","0","0"
"9","28","1","0","0","3.9","2.3","0","3.9","0","0"
"9","28","2","0","0","3.3","2.3","0","3.3","0","0"
"9","28","3","0","0","4.4","2.4","0","4.4","0","0"
"9","28","4","0","0","4.4","2.5","0","4.4","0","0"
"9","28","5","0","0","3.9","2.6","0","3.9","0","0"
"9","28","6","16","18","3.9","2.6","18.646","2.387","67.803","44.301"
"9","28","7","300","64","7.8","3.1","151.785","9.745","495.784","463.558"
"9","28","8","539","103","11.7","3.6","383.727","19.228","1301.399","1248.515"
"9","28","9","664","135","15","3.6","609.649","28.097","2042.638","1965.863"
"9","28","10","732","156","16.7","4.6","786.42","32.456","2602.222","2504.309"
"9","28","11","761","168","18.3","3.6","890.543","38.323","2868.884","2759.96"
